Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes
748,8122024,2024,Hyp,02,Both,04,B,40,2024_Hyp02_Both04_B40,464.8,1042.4,,
762,8122024,2024,Cont,02,Both,04,W,40,2024_Cont02_Both04_W40,202.5,464.2,,
597,8122024,2024,Both,02,Cont,04,O,39,2024_Both02_Cont04_O39,436.4,1050.1,,
612,8122024,2024,Hyp,02,Cont,04,B,39,2024_Hyp02_Cont04_B39,417.5,965.5,,
617,8122024,2024,Cont,02,Cont,04,W,39,2024_Cont02_Cont04_W39,392.8,1039.1,,
621,8122024,2024,Warm,02,Cont,04,G,39,2024_Warm02_Cont04_G39,510.7,1290,,
656,8122024,2024,Warm,02,Warm,04,G,39,2024_Warm02_Warm04_G39,422.9,1016.2,,
662,8122024,2024,Both,02,Warm,04,O,39,2024_Both02_Warm04_O39,828.8,1966,,
666,8122024,2024,Hyp,02,Warm,04,B,39,2024_Hyp02_Warm04_B39,227.7,582.1,,
667,8122024,2024,Cont,02,Warm,04,W,39,2024_Cont02_Warm04_W39,411.1,933.5,,
699,8122024,2024,Both,02,Hyp,04,O,39,2024_Both02_Hyp04_O39,555.3,1188.2,,
704,8122024,2024,Hyp,02,Hyp,04,B,39,2024_Hyp02_Hyp04_B39,412.3,990.3,,
717,8122024,2024,Cont,02,Hyp,04,W,39,2024_Cont02_Hyp04_W39,NA,NA,Dead,
718,8122024,2024,Warm,02,Hyp,04,G,39,2024_Warm02_Hyp04_G39,198.9,524.9,,
746,8122024,2024,Warm,02,Both,04,G,39,2024_Warm02_Both04_G39,350.1,821.4,,
749,8122024,2024,Cont,02,Both,04,W,39,2024_Cont02_Both04_W39,353.5,888.1,,
757,8122024,2024,Hyp,02,Both,04,B,39,2024_Hyp02_Both04_B39,452.1,1112.8,,
759,8122024,2024,Both,02,Both,04,O,39,2024_Both02_Both04_O39,85.5,222.6,,
588,8122024,2024,Cont,01,Cont,04,W,38,2024_Cont01_Cont04_W38,684.2,1576.7,,
598,8122024,2024,Hyp,01,Cont,04,B,38,2024_Hyp01_Cont04_B38,291.4,650.3,,
609,8122024,2024,Warm,01,Cont,04,G,38,2024_Warm01_Cont04_G38,156.7,363.5,,
620,8122024,2024,Both,01,Cont,04,O,38,2024_Both01_Cont04_O38,379.7,964.4,,
628,8122024,2024,Hyp,01,Warm,04,B,38,2024_Hyp01_Warm04_B38,294.4,684.4,,
641,8122024,2024,Cont,01,Warm,04,W,38,2024_Cont01_Warm04_W38,573.2,1333,,
648,8122024,2024,Both,01,Warm,04,O,38,2024_Both01_Warm04_O38,329.8,742.3,,
660,8122024,2024,Warm,01,Warm,04,G,38,2024_Warm01_Warm04_G38,383.4,974.6,,
678,8122024,2024,Warm,01,Hyp,04,G,38,2024_Warm01_Hyp04_G38,363.1,875,,
686,8122024,2024,Hyp,01,Hyp,04,B,38,2024_Hyp01_Hyp04_B38,400.4,1070.9,,
688,8122024,2024,Cont,01,Hyp,04,W,38,2024_Cont01_Hyp04_W38,239.4,578.2,,
709,8122024,2024,Both,01,Hyp,04,O,38,2024_Both01_Hyp04_O38,237.4,601,,
721,8122024,2024,Cont,01,Both,04,W,38,2024_Cont01_Both04_W38,252.5,630.1,,
731,8122024,2024,Warm,01,Both,04,G,38,2024_Warm01_Both04_G38,412.7,987.2,,
738,8122024,2024,Both,01,Both,04,O,38,2024_Both01_Both04_O38,117,278.1,,
761,8122024,2024,Hyp,01,Both,04,B,38,2024_Hyp01_Both04_B38,398.2,968,,
580,8122024,2024,Cont,01,Cont,04,W,37,2024_Cont01_Cont04_W37,297.3,780.4,,
592,8122024,2024,Warm,01,Cont,04,G,37,2024_Warm01_Cont04_G37,213.8,495.2,,
594,8122024,2024,Both,01,Cont,04,O,37,2024_Both01_Cont04_O37,325.1,765,,
615,8122024,2024,Hyp,01,Cont,04,B,37,2024_Hyp01_Cont04_B37,529.6,1282.9,,
627,8122024,2024,Both,01,Warm,04,O,37,2024_Both01_Warm04_O37,382.8,685.6,,
643,8122024,2024,Hyp,01,Warm,04,B,37,2024_Hyp01_Warm04_B37,492.6,1212.8,,
654,8122024,2024,Warm,01,Warm,04,G,37,2024_Warm01_Warm04_G37,330.3,727.2,,
671,8122024,2024,Cont,01,Warm,04,W,37,2024_Cont01_Warm04_W37,499.1,1101.3,,
674,8122024,2024,Hyp,01,Hyp,04,B,37,2024_Hyp01_Hyp04_B37,431.2,987.5,,
690,8122024,2024,Warm,01,Hyp,04,G,37,2024_Warm01_Hyp04_G37,267.7,690.6,,
694,8122024,2024,Both,01,Hyp,04,O,37,2024_Both01_Hyp04_O37,268.7,633.3,,
701,8122024,2024,Cont,01,Hyp,04,W,37,2024_Cont01_Hyp04_W37,385.6,919.9,,
723,8122024,2024,Both,01,Both,04,O,37,2024_Both01_Both04_O37,666.5,1826.6,,
730,8122024,2024,Cont,01,Both,04,W,37,2024_Cont01_Both04_W37,387.4,914.6,,
758,8122024,2024,Warm,01,Both,04,G,37,2024_Warm01_Both04_G37,412.6,1166.6,,Still wet
767,8122024,2024,Hyp,01,Both,04,B,37,2024_Hyp01_Both04_B37,229.4,558.4,,
387,8122024,2024,Hyp,06,Cont,03,B,36,2024_Hyp06_Cont03_B36,235.8,573.4,,
395,8122024,2024,Cont,06,Cont,03,W,36,2024_Cont06_Cont03_W36,800.2,2199.9,,
404,8122024,2024,Warm,06,Cont,03,G,36,2024_Warm06_Cont03_G36,617.7,1321.1,,
429,8122024,2024,Both,06,Cont,03,O,36,2024_Both06_Cont03_O36,290.9,756.1,,
439,8122024,2024,Warm,06,Warm,03,G,36,2024_Warm06_Warm03_G36,536,1251.3,,
447,8122024,2024,Hyp,06,Warm,03,B,36,2024_Hyp06_Warm03_B36,207.5,495.2,,
448,8122024,2024,Cont,06,Warm,03,W,36,2024_Cont06_Warm03_W36,361.9,824.8,,
452,8122024,2024,Both,06,Warm,03,O,36,2024_Both06_Warm03_O36,159.1,373.2,,
484,8122024,2024,Cont,06,Hyp,03,W,36,2024_Cont06_Hyp03_W36,495.3,1209.8,,
497,8122024,2024,Warm,06,Hyp,03,G,36,2024_Warm06_Hyp03_G36,140.4,373.5,,
498,8122024,2024,Hyp,06,Hyp,03,B,36,2024_Hyp06_Hyp03_B36,488.9,1175.3,,
503,8122024,2024,Both,06,Hyp,03,O,36,2024_Both06_Hyp03_O36,193.2,423.6,,
533,8122024,2024,Hyp,06,Both,03,B,36,2024_Hyp06_Both03_B36,276.1,712.4,,
535,8122024,2024,Both,06,Both,03,O,36,2024_Both06_Both03_O36,325.2,770.5,,
551,8122024,2024,Warm,06,Both,03,G,36,2024_Warm06_Both03_G36,176.7,393.1,,
568,8122024,2024,Cont,06,Both,03,W,36,2024_Cont06_Both03_W36,310.6,817.5,,
385,8122024,2024,Warm,06,Cont,03,G,35,2024_Warm06_Cont03_G35,368.2,827.7,,
388,8122024,2024,Cont,06,Cont,03,W,35,2024_Cont06_Cont03_W35,318.5,815.5,,
400,8122024,2024,Both,06,Cont,03,O,35,2024_Both06_Cont03_O35,892.9,2079.1,,
407,8122024,2024,Hyp,06,Cont,03,B,35,2024_Hyp06_Cont03_B35,279.6,674.3,,
433,8122024,2024,Cont,06,Warm,03,W,35,2024_Cont06_Warm03_W35,278.8,799.9,,
434,8122024,2024,Both,06,Warm,03,O,35,2024_Both06_Warm03_O35,337.1,898.6,,
453,8122024,2024,Warm,06,Warm,03,G,35,2024_Warm06_Warm03_G35,460.9,1105.8,,
464,8122024,2024,Hyp,06,Warm,03,B,35,2024_Hyp06_Warm03_B35,435.3,1088,,
481,8122024,2024,Hyp,06,Hyp,03,B,35,2024_Hyp06_Hyp03_B35,352.5,818.4,,
485,8122024,2024,Both,06,Hyp,03,O,35,2024_Both06_Hyp03_O35,378.6,862.7,,
504,8122024,2024,Cont,06,Hyp,03,W,35,2024_Cont06_Hyp03_W35,507.7,1304.2,,
522,8122024,2024,Warm,06,Hyp,03,G,35,2024_Warm06_Hyp03_G35,151.6,382.9,,
532,8122024,2024,Warm,06,Both,03,G,35,2024_Warm06_Both03_G35,359.1,930.5,,
543,8122024,2024,Hyp,06,Both,03,B,35,2024_Hyp06_Both03_B35,724.6,1597.2,,
552,8122024,2024,Both,06,Both,03,O,35,2024_Both06_Both03_O35,110.2,277.4,,
553,8122024,2024,Cont,06,Both,03,W,35,2024_Cont06_Both03_W35,417,1092,,
408,8122024,2024,Cont,05,Cont,03,W,34,2024_Cont05_Cont03_W34,327.3,718.6,,
410,8122024,2024,Warm,05,Cont,03,G,34,2024_Warm05_Cont03_G34,982,2177.3,,
419,8122024,2024,Both,05,Cont,03,O,34,2024_Both05_Cont03_O34,439.9,1073.9,,
424,8122024,2024,Hyp,05,Cont,03,B,34,2024_Hyp05_Cont03_B34,399.4,962.7,,
451,8122024,2024,Both,05,Warm,03,O,34,2024_Both05_Warm03_O34,251.1,563.5,,
460,8122024,2024,Warm,05,Warm,03,G,34,2024_Warm05_Warm03_G34,282.6,765.8,,
471,8122024,2024,Cont,05,Warm,03,W,34,2024_Cont05_Warm03_W34,207.3,477.6,,
478,8122024,2024,Hyp,05,Warm,03,B,34,2024_Hyp05_Warm03_B34,234.2,537.7,,
490,8122024,2024,Cont,05,Hyp,03,W,34,2024_Cont05_Hyp03_W34,259.9,622.5,,
491,8122024,2024,Hyp,05,Hyp,03,B,34,2024_Hyp05_Hyp03_B34,348.3,829.8,,
501,8122024,2024,Both,05,Hyp,03,O,34,2024_Both05_Hyp03_O34,203.6,496.8,,
516,8122024,2024,Warm,05,Hyp,03,G,34,2024_Warm05_Hyp03_G34,337,803.7,,
534,8122024,2024,Hyp,05,Both,03,B,34,2024_Hyp05_Both03_B34,99.1,243.8,,
545,8122024,2024,Cont,05,Both,03,W,34,2024_Cont05_Both03_W34,475.3,1149.8,,
563,8122024,2024,Both,05,Both,03,O,34,2024_Both05_Both03_O34,375.8,846.8,,
564,8122024,2024,Warm,05,Both,03,G,34,2024_Warm05_Both03_G34,167.4,375.2,,
392,8122024,2024,Cont,05,Cont,03,W,33,2024_Cont05_Cont03_W33,300.3,827.9,,
396,8122024,2024,Warm,05,Cont,03,G,33,2024_Warm05_Cont03_G33,470.7,1148.3,,
406,8122024,2024,Hyp,05,Cont,03,B,33,2024_Hyp05_Cont03_B33,345.2,908.4,,
423,8122024,2024,Both,05,Cont,03,O,33,2024_Both05_Cont03_O33,752.1,1641.4,,
440,8122024,2024,Both,05,Warm,03,O,33,2024_Both05_Warm03_O33,234.4,540.9,,
444,8122024,2024,Cont,05,Warm,03,W,33,2024_Cont05_Warm03_W33,311.9,806.1,,
457,8122024,2024,Warm,05,Warm,03,G,33,2024_Warm05_Warm03_G33,345.4,874.2,,
466,8122024,2024,Hyp,05,Warm,03,B,33,2024_Hyp05_Warm03_B33,682.3,1812.8,,
487,8122024,2024,Hyp,05,Hyp,03,B,33,2024_Hyp05_Hyp03_B33,187.5,458.2,,
509,8122024,2024,Cont,05,Hyp,03,W,33,2024_Cont05_Hyp03_W33,664.3,1605,,
519,8122024,2024,Warm,05,Hyp,03,G,33,2024_Warm05_Hyp03_G33,455.1,1022.3,,
526,8122024,2024,Both,05,Hyp,03,O,33,2024_Both05_Hyp03_O33,302.5,745.1,,
544,8122024,2024,Hyp,05,Both,03,B,33,2024_Hyp05_Both03_B33,443.1,1053.5,,
561,8122024,2024,Warm,05,Both,03,G,33,2024_Warm05_Both03_G33,420.2,1053.8,,
571,8122024,2024,Both,05,Both,03,O,33,2024_Both05_Both03_O33,326.9,839.9,,
572,8122024,2024,Cont,05,Both,03,W,33,2024_Cont05_Both03_W33,537.5,1324.7,,
386,8122024,2024,Hyp,04,Cont,03,B,32,2024_Hyp04_Cont03_B32,400.1,920.1,,
426,8122024,2024,Cont,04,Cont,03,W,32,2024_Cont04_Cont03_W32,306.2,690.6,,
428,8122024,2024,Warm,04,Cont,03,G,32,2024_Warm04_Cont03_G32,360.1,796.1,,
436,8122024,2024,Warm,04,Warm,03,G,32,2024_Warm04_Warm03_G32,185.3,471.4,,
458,8122024,2024,Cont,04,Warm,03,W,32,2024_Cont04_Warm03_W32,309.4,823.9,,
463,8122024,2024,Hyp,04,Warm,03,B,32,2024_Hyp04_Warm03_B32,136.7,317.1,,
469,8122024,2024,Both,04,Warm,03,O,32,2024_Both04_Warm03_O32,303.2,798.7,,
482,8122024,2024,Cont,04,Hyp,03,W,32,2024_Cont04_Hyp03_W32,290.3,647.1,,
492,8122024,2024,Both,04,Hyp,03,O,32,2024_Both04_Hyp03_O32,197.1,590.1,,
495,8122024,2024,Hyp,04,Hyp,03,B,32,2024_Hyp04_Hyp03_B32,551.1,1350.3,,
496,8122024,2024,Warm,04,Hyp,03,G,32,2024_Warm04_Hyp03_G32,332.1,813.4,,
529,8122024,2024,Both,04,Both,03,O,32,2024_Both04_Both03_O32,319.7,744.3,,
567,8122024,2024,Cont,04,Both,03,W,32,2024_Cont04_Both03_W32,274.3,668.4,,
569,8122024,2024,Warm,04,Both,03,G,32,2024_Warm04_Both03_G32,386,860.6,,
574,8122024,2024,Hyp,04,Both,03,B,32,2024_Hyp04_Both03_B32,245,566.5,,
399,8122024,2024,Hyp,04,Cont,03,B,31,2024_Hyp04_Cont03_B31,260.8,657.2,,
413,8122024,2024,Cont,04,Cont,03,W,31,2024_Cont04_Cont03_W31,313.8,752.4,,
417,8122024,2024,Warm,04,Cont,03,G,31,2024_Warm04_Cont03_G31,271.5,706,,
422,8122024,2024,Both,04,Cont,03,O,31,2024_Both04_Cont03_O31,843.5,1759.7,,
442,8122024,2024,Cont,04,Warm,03,W,31,2024_Cont04_Warm03_W31,417,837.5,,
445,8122024,2024,Warm,04,Warm,03,G,31,2024_Warm04_Warm03_G31,247.6,634.6,,
475,8122024,2024,Hyp,04,Warm,03,B,31,2024_Hyp04_Warm03_B31,397.2,1070.5,,
476,8122024,2024,Both,04,Warm,03,O,31,2024_Both04_Warm03_O31,323,772.8,,
499,8122024,2024,Cont,04,Hyp,03,W,31,2024_Cont04_Hyp03_W31,327.5,811.7,,
510,8122024,2024,Hyp,04,Hyp,03,B,31,2024_Hyp04_Hyp03_B31,378.5,972.8,,
518,8122024,2024,Both,04,Hyp,03,O,31,2024_Both04_Hyp03_O31,278.4,651.8,,
521,8122024,2024,Warm,04,Hyp,03,G,31,2024_Warm04_Hyp03_G31,245.4,605.3,,
539,8122024,2024,Both,04,Both,03,O,31,2024_Both04_Both03_O31,177.4,427.9,,
540,8122024,2024,Cont,04,Both,03,W,31,2024_Cont04_Both03_W31,334,819.4,,
556,8122024,2024,Hyp,04,Both,03,B,31,2024_Hyp04_Both03_B31,380.9,919.1,,
559,8122024,2024,Warm,04,Both,03,G,31,2024_Warm04_Both03_G31,424.3,1110.9,,
391,8122024,2024,Both,03,Cont,03,O,30,2024_Both03_Cont03_O30,449.8,1190,,
394,8122024,2024,Cont,03,Cont,03,W,30,2024_Cont03_Cont03_W30,696.1,1757.8,,
401,8122024,2024,Warm,03,Cont,03,G,30,2024_Warm03_Cont03_G30,188.2,452.1,,
427,8122024,2024,Hyp,03,Cont,03,B,30,2024_Hyp03_Cont03_B30,262.4,655.8,,
438,8122024,2024,Hyp,03,Warm,03,B,30,2024_Hyp03_Warm03_B30,178.2,405,,
455,8122024,2024,Warm,03,Warm,03,G,30,2024_Warm03_Warm03_G30,258.4,671.5,,
456,8122024,2024,Cont,03,Warm,03,W,30,2024_Cont03_Warm03_W30,333.3,836.5,,
472,8122024,2024,Both,03,Warm,03,O,30,2024_Both03_Warm03_O30,625.1,1578.2,,
488,8122024,2024,Warm,03,Hyp,03,G,30,2024_Warm03_Hyp03_G30,158.3,401.1,,
489,8122024,2024,Cont,03,Hyp,03,W,30,2024_Cont03_Hyp03_W30,249.1,757.3,,
500,8122024,2024,Both,03,Hyp,03,O,30,2024_Both03_Hyp03_O30,660.5,1909.3,,
523,8122024,2024,Hyp,03,Hyp,03,B,30,2024_Hyp03_Hyp03_B30,315.7,778.3,,
531,8122024,2024,Cont,03,Both,03,W,30,2024_Cont03_Both03_W30,232,532.6,,
538,8122024,2024,Hyp,03,Both,03,B,30,2024_Hyp03_Both03_B30,312.3,787.5,,
554,8122024,2024,Both,03,Both,03,O,30,2024_Both03_Both03_O30,174.5,461.1,,
390,8122024,2024,Warm,03,Cont,03,G,29,2024_Warm03_Cont03_G29,422.2,1034.8,,
398,8122024,2024,Both,03,Cont,03,O,29,2024_Both03_Cont03_O29,469.5,1093.4,,
421,8122024,2024,Cont,03,Cont,03,W,29,2024_Cont03_Cont03_W29,265.2,635,,
431,8122024,2024,Hyp,03,Cont,03,B,29,2024_Hyp03_Cont03_B29,293.9,740.6,,
435,8122024,2024,Cont,03,Warm,03,W,29,2024_Cont03_Warm03_W29,166,377.9,,
446,8122024,2024,Hyp,03,Warm,03,B,29,2024_Hyp03_Warm03_B29,334.2,776.1,,
454,8122024,2024,Both,03,Warm,03,O,29,2024_Both03_Warm03_O29,288.3,726.5,,
477,8122024,2024,Warm,03,Warm,03,G,29,2024_Warm03_Warm03_G29,412.5,1212.2,,
486,8122024,2024,Both,03,Hyp,03,O,29,2024_Both03_Hyp03_O29,488.2,1270.6,,
494,8122024,2024,Warm,03,Hyp,03,G,29,2024_Warm03_Hyp03_G29,198.2,454.4,,
505,8122024,2024,Cont,03,Hyp,03,W,29,2024_Cont03_Hyp03_W29,388.2,965.4,,
507,8122024,2024,Hyp,03,Hyp,03,B,29,2024_Hyp03_Hyp03_B29,252.7,629.2,,
530,8122024,2024,Warm,03,Both,03,G,29,2024_Warm03_Both03_G29,284.1,834.4,,
548,8122024,2024,Cont,03,Both,03,W,29,2024_Cont03_Both03_W29,145.9,347.9,,
558,8122024,2024,Both,03,Both,03,O,29,2024_Both03_Both03_O29,599.5,1568.4,,
566,8122024,2024,Hyp,03,Both,03,B,29,2024_Hyp03_Both03_B29,69.4,228.8,,
393,8122024,2024,Warm,02,Cont,03,G,28,2024_Warm02_Cont03_G28,907.7,2528.2,,
409,8122024,2024,Both,02,Cont,03,O,28,2024_Both02_Cont03_O28,288.8,692.7,,
412,8122024,2024,Hyp,02,Cont,03,B,28,2024_Hyp02_Cont03_B28,391.4,845.1,,
418,8122024,2024,Cont,02,Cont,03,W,28,2024_Cont02_Cont03_W28,353.1,839.3,,
449,8122024,2024,Hyp,02,Warm,03,B,28,2024_Hyp02_Warm03_B28,564.2,1428.6,,
473,8122024,2024,Both,02,Warm,03,O,28,2024_Both02_Warm03_O28,283.6,714.5,,
479,8122024,2024,Warm,02,Warm,03,G,28,2024_Warm02_Warm03_G28,259.5,652.7,,
480,8122024,2024,Cont,02,Warm,03,W,28,2024_Cont02_Warm03_W28,160.4,379.7,,
493,8122024,2024,Hyp,02,Hyp,03,B,28,2024_Hyp02_Hyp03_B28,192.5,507.6,,
506,8122024,2024,Both,02,Hyp,03,O,28,2024_Both02_Hyp03_O28,500,1224.6,,
524,8122024,2024,Warm,02,Hyp,03,G,28,2024_Warm02_Hyp03_G28,271,676,,
525,8122024,2024,Cont,02,Hyp,03,W,28,2024_Cont02_Hyp03_W28,332.7,738.2,,
550,8122024,2024,Warm,02,Both,03,G,28,2024_Warm02_Both03_G28,174.3,424,,
560,8122024,2024,Both,02,Both,03,O,28,2024_Both02_Both03_O28,222.7,561.1,,
570,8122024,2024,Cont,02,Both,03,W,28,2024_Cont02_Both03_W28,306.6,752.8,,
575,8122024,2024,Hyp,02,Both,03,B,28,2024_Hyp02_Both03_B28,190.5,498.3,,
403,8122024,2024,Hyp,02,Cont,03,B,27,2024_Hyp02_Cont03_B27,493.7,1227.7,,
405,8122024,2024,Both,02,Cont,03,O,27,2024_Both02_Cont03_O27,420.8,1047.2,,
414,8122024,2024,Warm,02,Cont,03,G,27,2024_Warm02_Cont03_G27,822.6,1890.7,,
416,8122024,2024,Cont,02,Cont,03,W,27,2024_Cont02_Cont03_W27,829.7,2018.7,,
450,8122024,2024,Both,02,Warm,03,O,27,2024_Both02_Warm03_O27,267.7,803.6,,
459,8122024,2024,Hyp,02,Warm,03,B,27,2024_Hyp02_Warm03_B27,731.8,1664.7,,
465,8122024,2024,Cont,02,Warm,03,W,27,2024_Cont02_Warm03_W27,220,560.4,,
467,8122024,2024,Warm,02,Warm,03,G,27,2024_Warm02_Warm03_G27,224.9,526.4,,
511,8122024,2024,Both,02,Hyp,03,O,27,2024_Both02_Hyp03_O27,62.7,175.6,,
515,8122024,2024,Warm,02,Hyp,03,G,27,2024_Warm02_Hyp03_G27,595.6,1423.4,,
517,8122024,2024,Hyp,02,Hyp,03,B,27,2024_Hyp02_Hyp03_B27,298.6,753.1,,
528,8122024,2024,Cont,02,Hyp,03,W,27,2024_Cont02_Hyp03_W27,353.3,825.8,,
549,8122024,2024,Both,02,Both,03,O,27,2024_Both02_Both03_O27,186.8,435.9,,
557,8122024,2024,Hyp,02,Both,03,B,27,2024_Hyp02_Both03_B27,347.3,835.9,,
562,8122024,2024,Cont,02,Both,03,W,27,2024_Cont02_Both03_W27,289.2,674.7,,
576,8122024,2024,Warm,02,Both,03,G,27,2024_Warm02_Both03_G27,141.5,398.1,,
389,8122024,2024,Both,01,Cont,03,O,26,2024_Both01_Cont03_O26,772.1,1874.9,,double 
397,8122024,2024,Cont,01,Cont,03,W,26,2024_Cont01_Cont03_W26,658.6,1715.7,,
425,8122024,2024,Hyp,01,Cont,03,B,26,2024_Hyp01_Cont03_B26,343.5,807.2,,
432,8122024,2024,Warm,01,Cont,03,G,26,2024_Warm01_Cont03_G26,616.5,1412.6,,
437,8122024,2024,Hyp,01,Warm,03,B,26,2024_Hyp01_Warm03_B26,188.3,478.9,,
462,8122024,2024,Warm,01,Warm,03,G,26,2024_Warm01_Warm03_G26,659.1,1452.5,,
468,8122024,2024,Both,01,Warm,03,O,26,2024_Both01_Warm03_O26,222.4,589.5,,
470,8122024,2024,Cont,01,Warm,03,W,26,2024_Cont01_Warm03_W26,245.4,621.2,,
483,8122024,2024,Warm,01,Hyp,03,G,26,2024_Warm01_Hyp03_G26,462.1,1227.4,,
513,8122024,2024,Both,01,Hyp,03,O,26,2024_Both01_Hyp03_O26,198.4,473.5,,
514,8122024,2024,Hyp,01,Hyp,03,B,26,2024_Hyp01_Hyp03_B26,228.5,587.9,,
520,8122024,2024,Cont,01,Hyp,03,W,26,2024_Cont01_Hyp03_W26,237.7,572.6,,
536,8122024,2024,Cont,01,Both,03,W,26,2024_Cont01_Both03_W26,205.9,496.8,,
537,8122024,2024,Warm,01,Both,03,G,26,2024_Warm01_Both03_G26,441.4,1107.3,,
555,8122024,2024,Hyp,01,Both,03,B,26,2024_Hyp01_Both03_B26,226.6,566.7,,
565,8122024,2024,Both,01,Both,03,O,26,2024_Both01_Both03_O26,292.3,660.7,,
402,8122024,2024,Both,01,Cont,03,O,25,2024_Both01_Cont03_O25,362,967.5,,
411,8122024,2024,Warm,01,Cont,03,G,25,2024_Warm01_Cont03_G25,634.6,1565.9,,
415,8122024,2024,Hyp,01,Cont,03,B,25,2024_Hyp01_Cont03_B25,263.2,704.9,,
430,8122024,2024,Cont,01,Cont,03,W,25,2024_Cont01_Cont03_W25,288.8,743.1,,
441,8122024,2024,Hyp,01,Warm,03,B,25,2024_Hyp01_Warm03_B25,460.1,1065.1,,
443,8122024,2024,Warm,01,Warm,03,G,25,2024_Warm01_Warm03_G25,320.1,840,,
461,8122024,2024,Cont,01,Warm,03,W,25,2024_Cont01_Warm03_W25,570.6,1432,,
474,8122024,2024,Both,01,Warm,03,O,25,2024_Both01_Warm03_O25,299.2,729.5,,
502,8122024,2024,Warm,01,Hyp,03,G,25,2024_Warm01_Hyp03_G25,279.5,669.4,,
508,8122024,2024,Both,01,Hyp,03,O,25,2024_Both01_Hyp03_O25,317.4,775.1,,
512,8122024,2024,Hyp,01,Hyp,03,B,25,2024_Hyp01_Hyp03_B25,265,641.7,,
527,8122024,2024,Cont,01,Hyp,03,W,25,2024_Cont01_Hyp03_W25,536,1326.2,,
541,8122024,2024,Hyp,01,Both,03,B,25,2024_Hyp01_Both03_B25,370.7,956.9,,
546,8122024,2024,Cont,01,Both,03,W,25,2024_Cont01_Both03_W25,321.9,811.4,,
547,8122024,2024,Both,01,Both,03,O,25,2024_Both01_Both03_O25,123.8,305.4,,
573,8122024,2024,Warm,01,Both,03,G,25,2024_Warm01_Both03_G25,67.4,183.8,,
199,8122024,2024,Both,06,Cont,02,O,24,2024_Both06_Cont02_O24,857.3,2074.4,,
230,8122024,2024,Warm,06,Cont,02,G,24,2024_Warm06_Cont02_G24,709.5,1512.1,,
235,8122024,2024,Cont,06,Cont,02,W,24,2024_Cont06_Cont02_W24,421.2,1081.3,,
238,8122024,2024,Hyp,06,Cont,02,B,24,2024_Hyp06_Cont02_B24,282.6,661,,
246,8122024,2024,Hyp,06,Warm,02,B,24,2024_Hyp06_Warm02_B24,669.6,1556.4,,
256,8122024,2024,Cont,06,Warm,02,W,24,2024_Cont06_Warm02_W24,885.4,2091.9,,
259,8122024,2024,Both,06,Warm,02,O,24,2024_Both06_Warm02_O24,940.6,1861.3,,
263,8122024,2024,Warm,06,Warm,02,G,24,2024_Warm06_Warm02_G24,637.3,1277.5,,
294,8122024,2024,Warm,06,Hyp,02,G,24,2024_Warm06_Hyp02_G24,138.6,416.4,,
309,8122024,2024,Both,06,Hyp,02,O,24,2024_Both06_Hyp02_O24,407.2,900.9,,
315,8122024,2024,Hyp,06,Hyp,02,B,24,2024_Hyp06_Hyp02_B24,561.7,1415.1,,
331,8122024,2024,Cont,06,Hyp,02,W,24,2024_Cont06_Hyp02_W24,836.1,2169,,
339,8122024,2024,Cont,06,Both,02,W,24,2024_Cont06_Both02_W24,550.1,1310.2,,
349,8122024,2024,Both,06,Both,02,O,24,2024_Both06_Both02_O24,440.2,1025.5,,
357,8122024,2024,Hyp,06,Both,02,B,24,2024_Hyp06_Both02_B24,536.4,1149.6,,
376,8122024,2024,Warm,06,Both,02,G,24,2024_Warm06_Both02_G24,557.4,1426.2,,
207,8122024,2024,Hyp,06,Cont,02,B,23,2024_Hyp06_Cont02_B23,891.5,2063.1,,
213,8122024,2024,Both,06,Cont,02,O,23,2024_Both06_Cont02_O23,282.5,648.5,,
220,8122024,2024,Warm,06,Cont,02,G,23,2024_Warm06_Cont02_G23,787.7,1805.6,,
227,8122024,2024,Cont,06,Cont,02,W,23,2024_Cont06_Cont02_W23,397.8,1041.3,,
254,8122024,2024,Hyp,06,Warm,02,B,23,2024_Hyp06_Warm02_B23,656.3,1528.8,,
266,8122024,2024,Both,06,Warm,02,O,23,2024_Both06_Warm02_O23,199.6,551.8,,
280,8122024,2024,Cont,06,Warm,02,W,23,2024_Cont06_Warm02_W23,1327.4,3145.1,,
283,8122024,2024,Warm,06,Warm,02,G,23,2024_Warm06_Warm02_G23,571.1,1214.6,,
300,8122024,2024,Cont,06,Hyp,02,W,23,2024_Cont06_Hyp02_W23,1190.3,2720.3,,
306,8122024,2024,Warm,06,Hyp,02,G,23,2024_Warm06_Hyp02_G23,911.9,1933.2,,
314,8122024,2024,Hyp,06,Hyp,02,B,23,2024_Hyp06_Hyp02_B23,428.1,1098.7,,
330,8122024,2024,Both,06,Hyp,02,O,23,2024_Both06_Hyp02_O23,408.2,1015.2,,"9.26.24 SKM changed from P 23 to O23 and phase 1 info, typo in entering the data"
354,8122024,2024,Warm,06,Both,02,G,23,2024_Warm06_Both02_G23,410,978.8,,
360,8122024,2024,Cont,06,Both,02,W,23,2024_Cont06_Both02_W23,1152.9,2831.5,,
364,8122024,2024,Both,06,Both,02,O,23,2024_Both06_Both02_O23,1049.7,2479.4,,
